id,displayable_name,type,name,state,country
2452077,"Minneapolis, KS",Town,Minneapolis,KS,US
2452775,"Moline, KS",Town,Moline,KS,US
2456581,"Muscotah, KS",Town,Muscotah,KS,US
2459672,"Newton, KS",Town,Newton,KS,US
2464005,"Oberlin, KS",Town,Oberlin,KS,US
2466486,"Osage City, KS",Town,Osage City,KS,US
2466497,"Osawatomie, KS",Town,Osawatomie,KS,US
2466685,"Oswego, KS",Town,Oswego,KS,US
2468057,"Paola, KS",Town,Paola,KS,US
2476549,"Pretty Prairie, KS",Town,Pretty Prairie,KS,US
2478433,"Ramona, KS",Town,Ramona,KS,US
2478726,"Rantoul, KS",Town,Rantoul,KS,US
2481452,"Riley, KS",Town,Riley,KS,US
2483864,"Roeland Park, KS",Town,Roeland Park,KS,US
2484521,"Rose Hill, KS",Town,Rose Hill,KS,US
2485949,"Russell, KS",Town,Russell,KS,US
2486759,"St. Francis, KS",Town,St. Francis,KS,US
2487057,"St. Marys, KS",Town,St. Marys,KS,US
2487058,"St. Marys, KS",Town,St. Marys,KS,US
2489521,"Scandia, KS",Town,Scandia,KS,US
2490108,"Scranton, KS",Town,Scranton,KS,US
2490542,"Sedgwick, KS",Town,Sedgwick,KS,US
2499977,"Stilwell, KS",Town,Stilwell,KS,US
2504533,"Tecumseh, KS",Town,Tecumseh,KS,US
2509472,"Udall, KS",Town,Udall,KS,US
2513231,"Wakeeney, KS",Town,Wakeeney,KS,US
2513473,"Walker, KS",Town,Walker,KS,US
2516352,"Wellsville, KS",Town,Wellsville,KS,US
2518695,"Westwood Hills, KS",Town,Westwood Hills,KS,US
2519863,"Whitewater, KS",Town,Whitewater,KS,US
23418383,"Fort Riley, KS",Town,Fort Riley,KS,US
2354065,"Alvon, WV",Town,Alvon,WV,US
2356932,"Athens, WV",Town,Athens,WV,US
2359130,"Barboursville, WV",Town,Barboursville,WV,US
2360940,"Beaver, WV",Town,Beaver,WV,US
2365950,"Blue Sulphur, WV",Town,Blue Sulphur,WV,US
2368087,"Branchland, WV",Town,Branchland,WV,US
2373169,"Caldwell, WV",Town,Caldwell,WV,US
2374750,"Capon Bridge, WV",Town,Capon Bridge,WV,US
2376003,"Cass, WV",Town,Cass,WV,US
2378218,"Chapmanville, WV",Town,Chapmanville,WV,US
2380982,"Clay, WV",Town,Clay,WV,US
2381406,"Clendenin, WV",Town,Clendenin,WV,US
2386491,"Crab Orchard, WV",Town,Crab Orchard,WV,US
2386807,"Crawley, WV",Town,Crawley,WV,US
2387559,"Cross Lanes, WV",Town,Cross Lanes,WV,US
2389644,"Davis, WV",Town,Davis,WV,US
2389738,"Davy, WV",Town,Davy,WV,US
2390790,"Delbarton, WV",Town,Delbarton,WV,US
2395317,"East Beckley, WV",Town,East Beckley,WV,US
2402126,"Falling Waters, WV",Town,Falling Waters,WV,US
2402729,"Fayetteville, WV",Town,Fayetteville,WV,US
2405582,"Fort Ashby, WV",Town,Fort Ashby,WV,US
2406947,"Franklin, WV",Town,Franklin,WV,US
2409202,"Gassaway, WV",Town,Gassaway,WV,US
2409860,"Gerrardstown, WV",Town,Gerrardstown,WV,US
2410127,"Gilbert, WV",Town,Gilbert,WV,US
2411355,"Glenville, WV",Town,Glenville,WV,US
2413207,"Granville, WV",Town,Granville,WV,US
2416689,"Hamlin, WV",Town,Hamlin,WV,US
2419344,"Headsville, WV",Town,Headsville,WV,US
2419622,"Hedgesville, WV",Town,Hedgesville,WV,US
2422076,"Hillsboro, WV",Town,Hillsboro,WV,US
2426118,"Hurricane, WV",Town,Hurricane,WV,US
2426234,"Huttonsville, WV",Town,Huttonsville,WV,US
2427309,"Institute, WV",Town,Institute,WV,US
2427911,"Israel, WV",Town,Israel,WV,US
2428628,"Jane Lew, WV",Town,Jane Lew,WV,US
2429731,"Jolo, WV",Town,Jolo,WV,US
2431106,"Kegley, WV",Town,Kegley,WV,US
2431604,"Kenova, WV",Town,Kenova,WV,US
2432078,"Keyser, WV",Town,Keyser,WV,US
2432884,"Kingwood, WV",Town,Kingwood,WV,US
2438732,"Lewisburg, WV",Town,Lewisburg,WV,US
2439772,"Lindside, WV",Town,Lindside,WV,US
2440709,"Location, WV",Town,Location,WV,US
2441886,"Looneyville, WV",Town,Looneyville,WV,US
2443944,"Madison, WV",Town,Madison,WV,US
2445947,"Marlinton, WV",Town,Marlinton,WV,US
2450429,"Middleway, WV",Town,Middleway,WV,US
2453133,"Montana, WV",Town,Montana,WV,US
2453366,"Montgomery, WV",Town,Montgomery,WV,US
2455030,"Mount Hope, WV",Town,Mount Hope,WV,US
2457891,"Nettie, WV",Town,Nettie,WV,US
2458203,"New Cumberland, WV",Town,New Cumberland,WV,US
2458733,"New Martinsville, WV",Town,New Martinsville,WV,US
2460002,"Nimitz, WV",Town,Nimitz,WV,US
2460105,"Nitro, WV",Town,Nitro,WV,US
2461427,"North Parkersburg, WV",Town,North Parkersburg,WV,US
2462563,"Nutter Fort, WV",Town,Nutter Fort,WV,US
2463031,"Oak Hill, WV",Town,Oak Hill,WV,US
2463041,"Oak Hill, WV",Town,Oak Hill,WV,US
2470312,"Pennsboro, WV",Town,Pennsboro,WV,US
2471268,"Philippi, WV",Town,Philippi,WV,US
2476721,"Princeton, WV",Town,Princeton,WV,US
2478231,"Rainelle, WV",Town,Rainelle,WV,US
2481011,"Richwood, WV",Town,Richwood,WV,US
2481204,"Ridgeley, WV",Town,Ridgeley,WV,US
2481651,"Ripley, WV",Town,Ripley,WV,US
2482547,"Roanoke, WV",Town,Roanoke,WV,US
2483022,"Rock Camp, WV",Town,Rock Camp,WV,US
2483068,"Rock Creek, WV",Town,Rock Creek,WV,US
2483468,"Rockport, WV",Town,Rockport,WV,US
2484320,"Ronceverte, WV",Town,Ronceverte,WV,US
2487067,"St. Marys, WV",Town,St. Marys,WV,US
2488509,"Sandstone, WV",Town,Sandstone,WV,US
2489546,"Scarbro, WV",Town,Scarbro,WV,US
2490828,"Seneca Rocks, WV",Town,Seneca Rocks,WV,US
2497501,"Spencer, WV",Town,Spencer,WV,US
2501552,"Sumerco, WV",Town,Sumerco,WV,US
2503673,"Talcott, WV",Town,Talcott,WV,US
2505665,"Thomas, WV",Town,Thomas,WV,US
2516117,"Welch, WV",Town,Welch,WV,US
2516341,"Wellsburg, WV",Town,Wellsburg,WV,US
2517900,"West Virginia Central Junction, WV",Town,West Virginia Central Junction,WV,US
2518830,"Wharncliffe, WV",Town,Wharncliffe,WV,US
2520524,"Wiley Ford, WV",Town,Wiley Ford,WV,US
23418307,"Shady Spring, WV",Town,Shady Spring,WV,US
2357839,"Avon, CT",Town,Avon,CT,US
2359275,"Barkhamsted, CT",Town,Barkhamsted,CT,US
2363006,"Berlin, CT",Town,Berlin,CT,US
2363323,"Bethany, CT",Town,Bethany,CT,US
2363543,"Bethlehem, CT",Town,Bethlehem,CT,US
2365550,"Bloomfield, CT",Town,Bloomfield,CT,US
2366489,"Bolton, CT",Town,Bolton,CT,US
2372052,"Burlington, CT",Town,Burlington,CT,US
2374468,"Canterbury, CT",Town,Canterbury,CT,US
2374487,"Canton, CT",Town,Canton,CT,US
2378179,"Chaplin, CT",Town,Chaplin,CT,US
2379260,"Chester, CT",Town,Chester,CT,US
2383209,"Collinsville, CT",Town,Collinsville,CT,US
2383528,"Columbia, CT",Town,Columbia,CT,US
2385219,"Cornwall, CT",Town,Cornwall,CT,US
2389249,"Danielson, CT",Town,Danielson,CT,US
2391369,"Derby, CT",Town,Derby,CT,US
2395664,"East Hampton, CT",Town,East Hampton,CT,US
2395686,"East Haven, CT",Town,East Haven,CT,US
2396489,"Easton, CT",Town,Easton,CT,US
2399626,"Enfield, CT",Town,Enfield,CT,US
2402170,"Falls Village, CT",Town,Falls Village,CT,US
2402470,"Farmington, CT",Town,Farmington,CT,US
2408446,"Gales Ferry, CT",Town,Gales Ferry,CT,US
2412747,"Granby, CT",Town,Granby,CT,US
2415928,"Haddam, CT",Town,Haddam,CT,US
2429324,"Jewett City, CT",Town,Jewett City,CT,US
2431666,"Kent, CT",Town,Kent,CT,US
2432295,"Killingly Center, CT",Town,Killingly Center,CT,US
2435698,"Lakeville, CT",Town,Lakeville,CT,US
2437635,"Lebanon, CT",Town,Lebanon,CT,US
2443929,"Madison, CT",Town,Madison,CT,US
2445916,"Marlborough, CT",Town,Marlborough,CT,US
2450307,"Middlebury, CT",Town,Middlebury,CT,US
2450314,"Middlefield, CT",Town,Middlefield,CT,US
2452991,"Monroe, CT",Town,Monroe,CT,US
2453616,"Moodus, CT",Town,Moodus,CT,US
2453881,"Moosup, CT",Town,Moosup,CT,US
2454246,"Morris, CT",Town,Morris,CT,US
2456789,"Mystic, CT",Town,Mystic,CT,US
2458388,"New Hartford, CT",Town,New Hartford,CT,US
2461694,"North Stonington, CT",Town,North Stonington,CT,US
2463836,"Oakville, CT",Town,Oakville,CT,US
2464969,"Old Mystic, CT",Town,Old Mystic,CT,US
2467151,"Oxford, CT",Town,Oxford,CT,US
2469383,"Pawcatuck, CT",Town,Pawcatuck,CT,US
2473360,"Plainfield, CT",Town,Plainfield,CT,US
2473445,"Plainville, CT",Town,Plainville,CT,US
2475683,"Portland, CT",Town,Portland,CT,US
2477412,"Putnam, CT",Town,Putnam,CT,US
2479561,"Redding, CT",Town,Redding,CT,US
2483515,"Rockville, CT",Town,Rockville,CT,US
2485375,"Roxbury, CT",Town,Roxbury,CT,US
2487306,"Salem, CT",Town,Salem,CT,US
2487496,"Salisbury, CT",Town,Salisbury,CT,US
2492440,"Sherman, CT",Town,Sherman,CT,US
2495667,"Somers, CT",Town,Somers,CT,US
2496268,"South Glastonbury, CT",Town,South Glastonbury,CT,US
2496402,"South Kent, CT",Town,South Kent,CT,US
2496973,"Southbury, CT",Town,Southbury,CT,US
2497126,"Southport, CT",Town,Southport,CT,US
2498763,"Stafford Springs, CT",Town,Stafford Springs,CT,US
2500453,"Stonington, CT",Town,Stonington,CT,US
2501251,"Suffield, CT",Town,Suffield,CT,US
2504122,"Tariffville, CT",Town,Tariffville,CT,US
2505725,"Thomaston, CT",Town,Thomaston,CT,US
2505752,"Thompson, CT",Town,Thompson,CT,US
2506948,"Tolland, CT",Town,Tolland,CT,US
2510018,"Unionville, CT",Town,Unionville,CT,US
2514354,"Warren, CT",Town,Warren,CT,US
2514583,"Washington, CT",Town,Washington,CT,US
2515211,"Watertown, CT",Town,Watertown,CT,US
2517092,"West Granby, CT",Town,West Granby,CT,US
2517788,"West Suffield, CT",Town,West Suffield,CT,US
2517990,"Westbrook, CT",Town,Westbrook,CT,US
2518389,"Weston, CT",Town,Weston,CT,US
2521596,"Wilton, CT",Town,Wilton,CT,US
2521705,"Winchester Center, CT",Town,Winchester Center,CT,US
2521770,"Windham, CT",Town,Windham,CT,US
2522595,"Wolcott, CT",Town,Wolcott,CT,US
2522886,"Woodbridge, CT",Town,Woodbridge,CT,US
23417269,"Sprague, CT",Town,Sprague,CT,US
23417270,"Griswold, CT",Town,Griswold,CT,US
23417272,"Bozrah, CT",Town,Bozrah,CT,US
23417275,"Montville, CT",Town,Montville,CT,US
23417278,"Willington, CT",Town,Willington,CT,US
2351622,"Abita Springs, LA",Town,Abita Springs,LA,US
2354331,"Amite, LA",Town,Amite,LA,US
2354426,"Anacoco, LA",Town,Anacoco,LA,US
2355390,"Arabi, LA",Town,Arabi,LA,US
2355538,"Arcadia, LA",Town,Arcadia,LA,US
2356097,"Arnaudville, LA",Town,Arnaudville,LA,US
2361882,"Belle Rose, LA",Town,Belle Rose,LA,US
2363229,"Berwick, LA",Town,Berwick,LA,US
2367090,"Boston, LA",Town,Boston,LA,US
2368383,"Breaux Bridge, LA",Town,Breaux Bridge,LA,US
2371850,"Buras, LA",Town,Buras,LA,US
2376212,"Catahoula, LA",Town,Catahoula,LA,US
2377852,"Chalmette, LA",Town,Chalmette,LA,US
2382968,"Colfax, LA",Town,Colfax,LA,US
2383729,"Colyell, LA",Town,Colyell,LA,US
2386268,"Covington, LA",Town,Covington,LA,US
2387799,"Crowley, LA",Town,Crowley,LA,US
2388521,"Cut Off, LA",Town,Cut Off,LA,US
2391403,"Deridder, LA",Town,Deridder,LA,US
2392546,"Dodson, LA",Town,Dodson,LA,US
2394179,"Dulac, LA",Town,Dulac,LA,US
2400009,"Erath, LA",Town,Erath,LA,US
2400561,"Eunice, LA",Town,Eunice,LA,US
2403154,"Ferriday, LA",Town,Ferriday,LA,US
2404797,"Folsom, LA",Town,Folsom,LA,US
2407042,"Franklinton, LA",Town,Franklinton,LA,US
2408519,"Galliano, LA",Town,Galliano,LA,US
2409164,"Garyville, LA",Town,Garyville,LA,US
2412719,"Grambling, LA",Town,Grambling,LA,US
2412774,"Grand Chenier, LA",Town,Grand Chenier,LA,US
2412775,"Grand Coteau, LA",Town,Grand Coteau,LA,US
2412801,"Grand Isle, LA",Town,Grand Isle,LA,US
2413403,"Gray, LA",Town,Gray,LA,US
2418710,"Haughton, LA",Town,Haughton,LA,US
2419106,"Haynesville, LA",Town,Haynesville,LA,US
2428784,"Jeanerette, LA",Town,Jeanerette,LA,US
2429049,"Jennings, LA",Town,Jennings,LA,US
2431742,"Kentwood, LA",Town,Kentwood,LA,US
2432453,"Kinder, LA",Town,Kinder,LA,US
2434378,"Labadieville, LA",Town,Labadieville,LA,US
2434455,"Lacombe, LA",Town,Lacombe,LA,US
2435108,"Lake Providence, LA",Town,Lake Providence,LA,US
2436623,"Larose, LA",Town,Larose,LA,US
2437945,"Leesville, LA",Town,Leesville,LA,US
2441953,"Loreauville, LA",Town,Loreauville,LA,US
2444028,"Madisonville, LA",Town,Madisonville,LA,US
2444600,"Mamou, LA",Town,Mamou,LA,US
2445737,"Maringouin, LA",Town,Maringouin,LA,US
2451914,"Minden, LA",Town,Minden,LA,US
2452995,"Monroe, LA",Town,Monroe,LA,US
2453235,"Montegut, LA",Town,Montegut,LA,US
2454033,"Morgan City, LA",Town,Morgan City,LA,US
2457048,"Napoleonville, LA",Town,Napoleonville,LA,US
2458593,"New Iberia, LA",Town,New Iberia,LA,US
2458922,"New Roads, LA",Town,New Roads,LA,US
2468108,"Paradis, LA",Town,Paradis,LA,US
2469724,"Pearl River, LA",Town,Pearl River,LA,US
2473546,"Plaquemine, LA",Town,Plaquemine,LA,US
2473616,"Plaucheville, LA",Town,Plaucheville,LA,US
2475504,"Port Sulphur, LA",Town,Port Sulphur,LA,US
2477955,"Quitman, LA",Town,Quitman,LA,US
2480289,"Reserve, LA",Town,Reserve,LA,US
2486589,"St. Amant, LA",Town,St. Amant,LA,US
2486771,"St. Francisville, LA",Town,St. Francisville,LA,US
2487048,"St. Martinville, LA",Town,St. Martinville,LA,US
2487234,"St. Tammany, LA",Town,St. Tammany,LA,US
2489760,"Schriever, LA",Town,Schriever,LA,US
2489942,"Scott, LA",Town,Scott,LA,US
2494023,"Simsboro, LA",Town,Simsboro,LA,US
2495836,"Sorrento, LA",Town,Sorrento,LA,US
2499177,"Starks, LA",Town,Starks,LA,US
2499678,"Sterlington, LA",Town,Sterlington,LA,US
2501471,"Sulphur, LA",Town,Sulphur,LA,US
2503768,"Tallulah, LA",Town,Tallulah,LA,US
2504951,"Terrytown, LA",Town,Terrytown,LA,US
2505601,"Thibodaux, LA",Town,Thibodaux,LA,US
2510032,"United, LA",Town,United,LA,US
2512582,"Violet, LA",Town,Violet,LA,US
2513458,"Walker, LA",Town,Walker,LA,US
2515315,"Watson, LA",Town,Watson,LA,US
2522178,"Winnsboro, LA",Town,Winnsboro,LA,US
2525074,"Youngsville, LA",Town,Youngsville,LA,US
2525156,"Zachary, LA",Town,Zachary,LA,US
2525458,"Zwolle, LA",Town,Zwolle,LA,US
28747028,"Theriot, LA",Town,Theriot,LA,US
2352436,"Ajo, AZ",Town,Ajo,AZ,US
2355013,"Anthem, AZ",Town,Anthem,AZ,US
2355636,"Arcosanti, AZ",Town,Arcosanti,AZ,US
2355828,"Arizona City, AZ",Town,Arizona City,AZ,US
2362700,"Benson, AZ",Town,Benson,AZ,US
2364624,"Bisbee Junction, AZ",Town,Bisbee Junction,AZ,US
2374931,"Carefree, AZ",Town,Carefree,AZ,US
2379878,"Chino Valley, AZ",Town,Chino Valley,AZ,US
2380745,"Clarkdale, AZ",Town,Clarkdale,AZ,US
2382481,"Coconino, AZ",Town,Coconino,AZ,US
2383454,"Colorado City, AZ",Town,Colorado City,AZ,US
2385209,"Cornville, AZ",Town,Cornville,AZ,US
2385613,"Cottonwood, AZ",Town,Cottonwood,AZ,US
2391771,"Dewey, AZ",Town,Dewey,AZ,US
2392704,"Dolan Springs, AZ",Town,Dolan Springs,AZ,US
2393258,"Douglas, AZ",Town,Douglas,AZ,US
2399130,"Eloy, AZ",Town,Eloy,AZ,US
2404518,"Florence, AZ",Town,Florence,AZ,US
2405741,"Fort Huachuca, AZ",Town,Fort Huachuca,AZ,US
2405850,"Fort Mohave, AZ",Town,Fort Mohave,AZ,US
2420224,"Hereford, AZ",Town,Hereford,AZ,US
2422895,"Holbrook, AZ",Town,Holbrook,AZ,US
2425139,"Hualapai, AZ",Town,Hualapai,AZ,US
2429160,"Jerome, AZ",Town,Jerome,AZ,US
2430045,"Joseph City, AZ",Town,Joseph City,AZ,US
2435040,"Lake Montezuma, AZ",Town,Lake Montezuma,AZ,US
2435467,"Lakeside, AZ",Town,Lakeside,AZ,US
2438587,"Leupp, AZ",Town,Leupp,AZ,US
2440051,"Litchfield Park, AZ",Town,Litchfield Park,AZ,US
2440457,"Littlefield, AZ",Town,Littlefield,AZ,US
2442999,"Lukachukai, AZ",Town,Lukachukai,AZ,US
2445459,"Marble Canyon, AZ",Town,Marble Canyon,AZ,US
2447165,"Mayer, AZ",Town,Mayer,AZ,US
2448345,"Mcneal, AZ",Town,Mcneal,AZ,US
2452694,"Mohave Valley, AZ",Town,Mohave Valley,AZ,US
2452743,"Mojave City, AZ",Town,Mojave City,AZ,US
2454162,"Mormon Lake, AZ",Town,Mormon Lake,AZ,US
2457335,"Navajo, AZ",Town,Navajo,AZ,US
2458917,"New River, AZ",Town,New River,AZ,US
2459048,"New Tucson, AZ",Town,New Tucson,AZ,US
2466931,"Overgaard, AZ",Town,Overgaard,AZ,US
2467444,"Page, AZ",Town,Page,AZ,US
2468514,"Parker, AZ",Town,Parker,AZ,US
2469052,"Patagonia, AZ",Town,Patagonia,AZ,US
2469596,"Peach Springs, AZ",Town,Peach Springs,AZ,US
2469680,"Pearce, AZ",Town,Pearce,AZ,US
2471851,"Pima, AZ",Town,Pima,AZ,US
2472962,"Pinon, AZ",Town,Pinon,AZ,US
2481500,"Rimrock, AZ",Town,Rimrock,AZ,US
2481611,"Rio Rico, AZ",Town,Rio Rico,AZ,US
2485573,"Ruby, AZ",Town,Ruby,AZ,US
2486570,"Sahuarita, AZ",Town,Sahuarita,AZ,US
2486895,"St. Johns, AZ",Town,St. Johns,AZ,US
2487090,"St. Michaels, AZ",Town,St. Michaels,AZ,US
2487876,"San Carlos, AZ",Town,San Carlos,AZ,US
2488108,"San Luis, AZ",Town,San Luis,AZ,US
2488419,"Sanders, AZ",Town,Sanders,AZ,US
2490695,"Sells, AZ",Town,Sells,AZ,US
2493038,"Shonto, AZ",Town,Shonto,AZ,US
2498254,"Springerville, AZ",Town,Springerville,AZ,US
2498931,"Stanfield, AZ",Town,Stanfield,AZ,US
2502617,"Superior, AZ",Town,Superior,AZ,US
2504323,"Taylor, AZ",Town,Taylor,AZ,US
2505084,"Thatcher, AZ",Town,Thatcher,AZ,US
2507067,"Tonalea, AZ",Town,Tonalea,AZ,US
2507094,"Tonopah, AZ",Town,Tonopah,AZ,US
2508353,"Tubac, AZ",Town,Tubac,AZ,US
2508580,"Tumacacori, AZ",Town,Tumacacori,AZ,US
2510610,"Vail, AZ",Town,Vail,AZ,US
2519749,"Whiteriver, AZ",Town,Whiteriver,AZ,US
2520740,"Williams, AZ",Town,Williams,AZ,US
2522115,"Winkelman, AZ",Town,Winkelman,AZ,US
2524969,"Young, AZ",Town,Young,AZ,US
2525076,"Youngtown, AZ",Town,Youngtown,AZ,US
2525113,"Yucca, AZ",Town,Yucca,AZ,US
23417083,"Sierra Vista Southeast, AZ",Town,Sierra Vista Southeast,AZ,US
23417091,"Arizona Village, AZ",Town,Arizona Village,AZ,US
23417102,"Rio Rico Northeast, AZ",Town,Rio Rico Northeast,AZ,US
23510566,"Havasupai Indian Reservation, AZ",Town,Havasupai Indian Reservation,AZ,US
26342858,"Gold Canyon, AZ",Town,Gold Canyon,AZ,US
28337750,"Yuma Proving Ground, AZ",Town,Yuma Proving Ground,AZ,US
2353337,"Allendale, SC",Town,Allendale,SC,US
2354690,"Andrews, SC",Town,Andrews,SC,US
2358134,"Back Swamp, SC",Town,Back Swamp,SC,US
2361315,"Beech Island, SC",Town,Beech Island,SC,US
2362362,"Belvedere, SC",Town,Belvedere,SC,US
2364672,"Bishopville, SC",Town,Bishopville,SC,US
2366347,"Boiling Springs, SC",Town,Boiling Springs,SC,US
2367505,"Bowman, SC",Town,Bowman,SC,US
2373615,"Camden, SC",Town,Camden,SC,US
2378029,"Chandlers, SC",Town,Chandlers,SC,US
2378170,"Chapin, SC",Town,Chapin,SC,US
2378900,"Cheraw, SC",Town,Cheraw,SC,US
2379248,"Chesnee, SC",Town,Chesnee,SC,US
2379334,"Chesterfield, SC",Town,Chesterfield,SC,US
2381348,"Cleland Crossroads, SC",Town,Cleland Crossroads,SC,US
2381935,"Clover, SC",Town,Clover,SC,US
2385528,"Cottageville, SC",Town,Cottageville,SC,US
2386319,"Coward, SC",Town,Coward,SC,US
2389090,"Dalzell, SC",Town,Dalzell,SC,US
2395601,"East Gaffney, SC",Town,East Gaffney,SC,US
2396183,"East Spartanburg, SC",Town,East Spartanburg,SC,US
2397112,"Edgefield, SC",Town,Edgefield,SC,US
2397380,"Edinburgh, SC",Town,Edinburgh,SC,US
2397674,"Ehrhardt, SC",Town,Ehrhardt,SC,US
2398246,"Elgin, SC",Town,Elgin,SC,US
2400653,"Eutawville, SC",Town,Eutawville,SC,US
2401247,"Fair Play, SC",Town,Fair Play,SC,US
2404786,"Folly Beach, SC",Town,Folly Beach,SC,US
2406280,"Fountain Inn, SC",Town,Fountain Inn,SC,US
2409214,"Gaston, SC",Town,Gaston,SC,US
2409677,"Georgetown, SC",Town,Georgetown,SC,US
2413090,"Graniteville, SC",Town,Graniteville,SC,US
2413424,"Gray Court, SC",Town,Gray Court,SC,US
2414721,"Greenwood, SC",Town,Greenwood,SC,US
2416916,"Hanahan, SC",Town,Hanahan,SC,US
2418380,"Hartsville, SC",Town,Hartsville,SC,US
2423859,"Honea Path, SC",Town,Honea Path,SC,US
2425361,"Huger, SC",Town,Huger,SC,US
2427276,"Inman, SC",Town,Inman,SC,US
2429468,"Johns Island, SC",Town,Johns Island,SC,US
2432829,"Kingstree, SC",Town,Kingstree,SC,US
2434794,"Lake City, SC",Town,Lake City,SC,US
2438878,"Lexington Place, SC",Town,Lexington Place,SC,US
2440328,"Little River, SC",Town,Little River,SC,US
2442015,"Loris, SC",Town,Loris,SC,US
2443299,"Lyman, SC",Town,Lyman,SC,US
2445772,"Marion, SC",Town,Marion,SC,US
2447172,"Mayesville, SC",Town,Mayesville,SC,US
2447603,"Mcclellanville, SC",Town,Mcclellanville,SC,US
2456261,"Mullins, SC",Town,Mullins,SC,US
2459317,"Newberry, SC",Town,Newberry,SC,US
2459624,"Newry, SC",Town,Newry,SC,US
2460045,"Ninety Six, SC",Town,Ninety Six,SC,US
2460552,"North, SC",Town,North,SC,US
2461366,"North Myrtle Beach, SC",Town,North Myrtle Beach,SC,US
2465000,"Old Pickens, SC",Town,Old Pickens,SC,US
2469135,"Patrick, SC",Town,Patrick,SC,US
2470059,"Pelzer, SC",Town,Pelzer,SC,US
2471484,"Pickens, SC",Town,Pickens,SC,US
2480764,"Richburg, SC",Town,Richburg,SC,US
2481125,"Ridge Spring, SC",Town,Ridge Spring,SC,US
2481292,"Ridgeway, SC",Town,Ridgeway,SC,US
2485165,"Round O, SC",Town,Round O,SC,US
2487227,"St. Stephen, SC",Town,St. Stephen,SC,US
2487672,"Saluda, SC",Town,Saluda,SC,US
2488693,"Sandy Run, SC",Town,Sandy Run,SC,US
2488937,"Santee, SC",Town,Santee,SC,US
2492166,"Sheldon, SC",Town,Sheldon,SC,US
2494211,"Six Mile, SC",Town,Six Mile,SC,US
2501693,"Summerville, SC",Town,Summerville,SC,US
2502656,"Surfside Beach, SC",Town,Surfside Beach,SC,US
2502934,"Swansea, SC",Town,Swansea,SC,US
2504568,"Tega Cay, SC",Town,Tega Cay,SC,US
2506535,"Timmonsville, SC",Town,Timmonsville,SC,US
2508671,"Turbeville, SC",Town,Turbeville,SC,US
2511417,"Varnville, SC",Town,Varnville,SC,US
2514461,"Warrenville, SC",Town,Warrenville,SC,US
2516842,"West Columbia, SC",Town,West Columbia,SC,US
2518335,"Westminster, SC",Town,Westminster,SC,US
2519953,"Whitmire, SC",Town,Whitmire,SC,US
28340239,"Indian Land, SC",Town,Indian Land,SC,US
2353813,"Alta, UT",Town,Alta,UT,US
2362571,"Benjamin, UT",Town,Benjamin,UT,US
2365345,"Blanding, UT",Town,Blanding,UT,US
2368680,"Brian Head, UT",Town,Brian Head,UT,US
2370940,"Bryce Canyon, UT",Town,Bryce Canyon,UT,US
2376833,"Cedar Hills, UT",Town,Cedar Hills,UT,US
2378310,"Charleston, UT",Town,Charleston,UT,US
2381765,"Clinton, UT",Town,Clinton,UT,US
2393547,"Dragerton, UT",Town,Dragerton,UT,US
2396988,"Eden, UT",Town,Eden,UT,US
2398432,"Elk Ridge, UT",Town,Elk Ridge,UT,US
2399166,"Elsinore, UT",Town,Elsinore,UT,US
2399779,"Enoch, UT",Town,Enoch,UT,US
2399935,"Ephraim, UT",Town,Ephraim,UT,US
2400164,"Escalante, UT",Town,Escalante,UT,US
2401881,"Fairview, UT",Town,Fairview,UT,US
2402541,"Farr West, UT",Town,Farr West,UT,US
2403164,"Ferron, UT",Town,Ferron,UT,US
2407924,"Fruit Heights, UT",Town,Fruit Heights,UT,US
2408977,"Garland, UT",Town,Garland,UT,US
2412386,"Goshen, UT",Town,Goshen,UT,US
2412482,"Goulding, UT",Town,Goulding,UT,US
2413177,"Grantsville, UT",Town,Grantsville,UT,US
2413993,"Green River, UT",Town,Green River,UT,US
2415682,"Gunnison, UT",Town,Gunnison,UT,US
2418156,"Harrisville, UT",Town,Harrisville,UT,US
2420077,"Henrieville, UT",Town,Henrieville,UT,US
2423920,"Honeyville, UT",Town,Honeyville,UT,US
2424081,"Hooper, UT",Town,Hooper,UT,US
2426009,"Huntsville, UT",Town,Huntsville,UT,US
2428017,"Ivins, UT",Town,Ivins,UT,US
2430127,"Juab, UT",Town,Juab,UT,US
2430544,"Kamas, UT",Town,Kamas,UT,US
2437848,"Leeds, UT",Town,Leeds,UT,US
2438753,"Lewiston, UT",Town,Lewiston,UT,US
